INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,0,0,3,tensor(1.1308),tensor(1.0695, dtype=torch.float64),213.91455078125,2416.705810546875,[sub, tensor(4.3934), 5]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,1,0.1608288288116455,5,tensor(0.5321),tensor(0.5201, dtype=torch.float64),5.215620517730713,10.454050064086914,[add, tensor(4.4174), div, 5, 5]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,2,0.19243335723876953,9,tensor(0.4963),tensor(0.5405, dtype=torch.float64),4.00896692276001,11.30998706817627,[add, tensor(4.4174), div, 5, add, tensor(4.4174), add, tensor(1.3668), 10]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,3,0.1657543182373047,1,tensor(0.4763),tensor(0.4877, dtype=torch.float64),11.978471755981445,44.02058792114258,[tensor(4.4174)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,4,0.15194487571716309,11,tensor(0.0687),tensor(0.0715, dtype=torch.float64),4.897365665041613e+17,2.0727253785263473e+18,[add, tensor(4.4174), div, tensor(4.4174), add, tensor(4.4174), add, tensor(4.4174), div, 5, 5]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,168,0.21242308616638184,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.4689674319704883e+18,4.477785293373571e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,169,0.21378231048583984,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),2.856796741020156e+18,4.2742071420780544e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,170,0.18906140327453613,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.3465332388048404e+18,4.4445973595228733e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,171,0.20783352851867676,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.305721841082958e+18,4.432724558088241e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,172,0.21264147758483887,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.305721841082958e+18,4.432724558088241e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,173,0.22009730339050293,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.1016648524735447e+18,4.3671356658344264e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,174,0.19472908973693848,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.305721841082958e+18,4.432724558088241e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,175,0.20408105850219727,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.264910443361075e+18,4.4204416388164485e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,176,0.19865775108337402,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),2.979230659307897e+18,4.3226631692699566e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,177,0.19083237648010254,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),2.8159853432982733e+18,4.257146844783575e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,178,0.2124624252319336,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.0200420570297795e+18,4.3379235660297667e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,179,0.2059776782989502,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.0200420570297795e+18,4.3379235660297667e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,180,0.19637060165405273,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.387344636526723e+18,4.4560627918994145e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,181,0.2154083251953125,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),2.6935511501326254e+18,4.203162748005122e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,182,0.21509170532226562,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.0200420570297795e+18,4.3379235660297667e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,183,0.20761704444885254,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.060853454751662e+18,4.352746357161722e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,184,0.19523906707763672,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.1016648524735447e+18,4.3671356658344264e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,185,0.19942378997802734,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.387344636526723e+18,4.4560627918994145e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,186,0.20429754257202148,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),2.979230659307897e+18,4.3226631692699566e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,187,0.20258283615112305,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.2240990456391926e+18,4.407745028294705e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,188,0.21065807342529297,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.060853454751662e+18,4.352746357161722e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,189,0.20055747032165527,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.18328764791731e+18,4.394630878232314e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,190,0.21488523483276367,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.060853454751662e+18,4.352746357161722e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,191,0.19695758819580078,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.1424762501954273e+18,4.3810956152164844e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,192,0.18140149116516113,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.1016648524735447e+18,4.3671356658344264e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,193,0.20847344398498535,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.18328764791731e+18,4.394630878232314e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,194,0.23506522178649902,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.4281560342486057e+18,4.467124703508562e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,195,0.19135618209838867,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.264910443361075e+18,4.4204416388164485e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,196,0.2034931182861328,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),2.979230659307897e+18,4.3226631692699566e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,197,0.2194538116455078,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),2.6935511501326254e+18,4.203162748005122e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,198,0.20885276794433594,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.591401625136136e+18,4.507389918829347e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,199,0.20872950553894043,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),2.979230659307897e+18,4.3226631692699566e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,200,0.19652032852172852,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.0200420570297795e+18,4.3379235660297667e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,201,0.18459534645080566,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.305721841082958e+18,4.432724558088241e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,202,0.19207406044006348,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.305721841082958e+18,4.432724558088241e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,203,0.1876084804534912,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.0200420570297795e+18,4.3379235660297667e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,204,0.18373847007751465,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.305721841082958e+18,4.432724558088241e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,205,0.18508410453796387,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.060853454751662e+18,4.352746357161722e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,206,0.19082093238830566,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.264910443361075e+18,4.4204416388164485e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,207,0.20333313941955566,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),2.979230659307897e+18,4.3226631692699566e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,208,0.19903850555419922,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.305721841082958e+18,4.432724558088241e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,209,0.18426299095153809,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),2.8976081387420385e+18,4.290809767657472e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,210,0.19485759735107422,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),2.938419536463921e+18,4.3069602190799667e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,211,0.1955726146697998,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.1424762501954273e+18,4.3810956152164844e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,212,0.2038712501525879,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.18328764791731e+18,4.394630878232314e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,213,0.19824528694152832,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.1424762501954273e+18,4.3810956152164844e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,214,0.1835474967956543,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.1424762501954273e+18,4.3810956152164844e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,215,0.19693279266357422,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.1016648524735447e+18,4.3671356658344264e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,216,0.19244694709777832,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.264910443361075e+18,4.4204416388164485e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,217,0.19267964363098145,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.1424762501954273e+18,4.3810956152164844e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,218,0.1789553165435791,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.2240990456391926e+18,4.407745028294705e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,219,0.19716405868530273,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.1424762501954273e+18,4.3810956152164844e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,220,0.19347405433654785,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.2240990456391926e+18,4.407745028294705e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,221,0.19632244110107422,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.1424762501954273e+18,4.3810956152164844e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,222,0.17930054664611816,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.3465332388048404e+18,4.4445973595228733e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,223,0.19491171836853027,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.4281560342486057e+18,4.467124703508562e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,224,0.18557405471801758,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.3465332388048404e+18,4.4445973595228733e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,225,0.17921209335327148,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.4689674319704883e+18,4.477785293373571e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,226,0.19034838676452637,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.264910443361075e+18,4.4204416388164485e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,227,0.18318414688110352,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.305721841082958e+18,4.432724558088241e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,228,0.19889426231384277,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.1016648524735447e+18,4.3671356658344264e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,229,0.21302151679992676,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.3465332388048404e+18,4.4445973595228733e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,230,0.1971604824066162,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.305721841082958e+18,4.432724558088241e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,231,0.19642329216003418,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.18328764791731e+18,4.394630878232314e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,232,0.19135379791259766,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.1424762501954273e+18,4.3810956152164844e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,233,0.2288968563079834,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.0200420570297795e+18,4.3379235660297667e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,234,0.18740320205688477,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.1424762501954273e+18,4.3810956152164844e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,235,0.19306039810180664,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.2240990456391926e+18,4.407745028294705e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856), add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4]
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,236,0.20897507667541504,19,tensor(0.0593),tensor(0.0591, dtype=torch.float64),3.060853454751662e+18,4.352746357161722e+18,[add, tensor(4.4174), div, tensor(4.4174), add, add, add, tensor(4.4174), tensor(0.2484), mul, tensor(0.2484), 4, add, add, tensor(4.4174), tensor(0.2484), div, 5, tensor(-3.9856)]
